mouse_id,month,treatment,structure_volume
#006,m1,UV,16.66634995
#131,m3,UV,16.66711744
#282,m1,UV,16.66750104
#022,m5,UV,16.66836375
#258,m1,UV,16.6689386
#281,m2,UV,16.66922595
#006,m6,UV,16.66980046
#022,m2,UV,16.67008763
#263,m3,UV,16.67008763
#263,m3,UV,16.67008763
#006,m1,UV,16.67047043
#009,m2,UV,16.67200064
#006,m3,UV,16.67238293
#003,m4,UV,16.67324273
#006,m6,UV,16.67333824
#006,m3,UV,16.6736247
#282,m1,UV,16.67372018
#317,m1,UV,16.67410202
#303,m1,UV,16.67467459
#006,m1,UV,16.67524694
#003,m3,UV,16.67534231
#974,m1,UV,16.67534231
#970,m6,UV,16.67610503
#009,m4,UV,16.67648625
#006,m1,UV,16.67686736
#009,m1,UV,16.67724837
#317,m2,UV,16.67743883
#263,m3,UV,16.67753406
#009,m2,UV,16.67791489
#970,m1,UV,16.67791489
#003,m6,UV,16.67810527
#974,m1,UV,16.67820045
#974,m1,UV,16.67820045
#009,m1,UV,16.67858111
#009,m1,UV,16.67896167
#022,m2,UV,16.67896167
#022,m5,UV,16.67905679
#289,m2,UV,16.67924702
#003,m2,UV,16.67953232
#003,m5,UV,16.67972248
#291,m1,UV,16.67972248
#003,m1,UV,16.68019779
#006,m2,UV,16.68057792
#970,m1,UV,16.68086295
#006,m5,UV,16.68171772
#022,m1,UV,16.68219236
#006,m6,UV,16.68276174
#003,m4,UV,16.68314119
#281,m2,UV,16.68342572
#282,m1,UV,16.68342572
#003,m5,UV,16.68371019
#006,m2,UV,16.68551054
#022,m2,UV,16.68626791
#258,m1,UV,16.68683568
#022,m2,UV,16.68702488
#022,m5,UV,16.68711948
#022,m3,UV,16.68740322
#281,m1,UV,16.68768691
#022,m4,UV,16.68806507
#289,m1,UV,16.68806507
#131,m1,UV,16.68825412
#282,m1,UV,16.68825412
#003,m2,UV,16.68872662
#974,m1,UV,16.68891558
#003,m1,UV,16.68929342
#258,m2,UV,16.68976558
#281,m1,UV,16.69004881
#009,m1,UV,16.69023759
#006,m3,UV,16.69052072
#282,m1,UV,16.69070945
#003,m4,UV,16.69146409
#263,m2,UV,16.6923126
#281,m1,UV,16.69240685
#022,m1,UV,16.69287799
#282,m1,UV,16.69363151
#970,m2,UV,16.69372567
#303,m1,UV,16.69457284
#303,m1,UV,16.69551357
#006,m2,UV,16.69579567
#258,m1,UV,16.69607771
#009,m1,UV,16.6963597
#006,m1,UV,16.69664163
#003,m2,UV,16.6974871
#009,m2,UV,16.6974871
#003,m1,UV,16.69880128
#258,m2,UV,16.69908274
#974,m1,UV,16.69908274
#022,m2,UV,16.69936414
#022,m4,UV,16.69992678
#974,m3,UV,16.70067662
#009,m2,UV,16.70123874
#131,m1,UV,16.70133241
#003,m1,UV,16.70170701
#303,m1,UV,16.70217513
#281,m1,UV,16.7026431
#303,m3,UV,16.70273667
#291,m3,UV,16.70311091
#131,m1,UV,16.70339153
#317,m3,UV,16.70432652
#003,m2,UV,16.70479379
#131,m1,UV,16.70544772
#003,m2,UV,16.70582125
#291,m2,UV,16.70582125
#282,m1,UV,16.70628804
#303,m2,UV,16.70656804
#009,m4,UV,16.70666136
#263,m2,UV,16.70694129
#291,m1,UV,16.70722116
#006,m1,UV,16.70731444
#003,m3,UV,16.70750098
#009,m1,UV,16.70750098
#282,m1,UV,16.70759424
#303,m2,UV,16.70768749
#022,m2,UV,16.70806045
#303,m1,UV,16.70806045
#006,m5,UV,16.70824689
#009,m3,UV,16.70834011
#006,m2,UV,16.70843331
#974,m1,UV,16.70852651
#289,m1,UV,16.70871289
#003,m4,UV,16.70908559
#022,m6,UV,16.70908559
#258,m2,UV,16.70908559
#022,m6,UV,16.70955132
#003,m3,UV,16.71020309
#970,m1,UV,16.71076152
#317,m3,UV,16.71141274
#006,m3,UV,16.71159875
#974,m1,UV,16.7124355
#970,m2,UV,16.71262138
#974,m1,UV,16.71271431
#258,m1,UV,16.71290015
#006,m2,UV,16.71317887
#282,m2,UV,16.71336465
#282,m2,UV,16.71364328
#006,m4,UV,16.71373615
#317,m2,UV,16.71382901
#009,m4,UV,16.71447885
#303,m1,UV,16.71447885
#003,m2,UV,16.71503562
#022,m4,UV,16.71503562
#970,m1,UV,16.71503562
#282,m3,UV,16.71522116
#003,m2,UV,16.71605582
#003,m1,UV,16.7182792
#970,m4,UV,16.71837176
#003,m4,UV,16.71911208
#303,m1,UV,16.7193896
#291,m3,UV,16.7201294
#009,m2,UV,16.72133076
#131,m2,UV,16.72142313
#009,m4,UV,16.72151549
#291,m3,UV,16.72197723
#003,m3,UV,16.72354603
#258,m2,UV,16.7242837
#009,m3,UV,16.72456023
#263,m2,UV,16.72456023
#317,m1,UV,16.72492885
#970,m4,UV,16.72492885
#003,m4,UV,16.72502099
#022,m1,UV,16.72502099
#131,m3,UV,16.72548161
#291,m1,UV,16.72584999
#003,m4,UV,16.72631034
#970,m6,UV,16.72677055
#009,m1,UV,16.72686257
#022,m1,UV,16.72870181
#974,m1,UV,16.72925312
#006,m6,UV,16.72962054
#289,m1,UV,16.72998788
#291,m1,UV,16.72998788
#281,m1,UV,16.73026331
#009,m3,UV,16.73237325
#970,m4,UV,16.73237325
#303,m1,UV,16.73246492
#006,m2,UV,16.73264824
#003,m1,UV,16.73338127
#289,m2,UV,16.73374764
#009,m3,UV,16.73429703
#970,m3,UV,16.73484621
#009,m2,UV,16.73512072
#003,m5,UV,16.73521222
#282,m1,UV,16.73548666
#258,m1,UV,16.73612682
#006,m2,UV,16.7366753
#970,m3,UV,16.73731494
#006,m2,UV,16.73768031
#009,m4,UV,16.7380456
#022,m6,UV,16.73904966
#289,m1,UV,16.7394146
#303,m1,UV,16.7394146
#006,m1,UV,16.74005302
#006,m1,UV,16.7401442
#291,m2,UV,16.74032654
#258,m2,UV,16.74123791
#022,m1,UV,16.74187552
#003,m6,UV,16.74205765
#003,m3,UV,16.74223975
#282,m2,UV,16.74251286
#282,m1,UV,16.74260388
#006,m3,UV,16.74287692
#009,m2,UV,16.74296792
#289,m1,UV,16.74324089
#009,m1,UV,16.74360477
#970,m5,UV,16.74369573
#009,m3,UV,16.74442317
#131,m2,UV,16.74487763
#003,m6,UV,16.74569531
#317,m1,UV,16.74578613
#009,m4,UV,16.74687557
#022,m1,UV,16.74696632
#263,m1,UV,16.74696632
#258,m1,UV,16.74741999
#258,m2,UV,16.7479642
#022,m4,UV,16.74868949
#289,m2,UV,16.74941441
#317,m1,UV,16.74977674
#003,m2,UV,16.75004843
#289,m1,UV,16.75068216
#003,m6,UV,16.75077267
#003,m6,UV,16.75131562
#970,m1,UV,16.75158701
#282,m1,UV,16.75176791
#974,m2,UV,16.75222007
#303,m3,UV,16.75258169
#009,m4,UV,16.75294322
#003,m6,UV,16.75420787
#003,m2,UV,16.75429817
#970,m3,UV,16.75447873
#258,m1,UV,16.75529098
#289,m1,UV,16.7560126
#289,m3,UV,16.75628311
#970,m3,UV,16.75709435
#009,m3,UV,16.75718446
#970,m1,UV,16.75790513
#009,m4,UV,16.75835537
#974,m2,UV,16.75853542
#291,m1,UV,16.75898546
#281,m1,UV,16.75925542
#131,m4,UV,16.75970524
#003,m2,UV,16.75988512
#006,m2,UV,16.75997506
#974,m1,UV,16.76042465
#281,m2,UV,16.76069434
#291,m3,UV,16.76096398
#263,m2,UV,16.76114371
#974,m2,UV,16.76114371
#303,m1,UV,16.76123356
#131,m3,UV,16.76276027
#022,m6,UV,16.76356788
#282,m1,UV,16.76455433
#258,m1,UV,16.76464398
#009,m3,UV,16.76491288
#006,m3,UV,16.76518173
#009,m4,UV,16.76545053
#974,m1,UV,16.7656297
#263,m1,UV,16.76625663
#009,m4,UV,16.76661475
#289,m1,UV,16.76670427
#003,m4,UV,16.76697279
#022,m5,UV,16.76759913
#022,m3,UV,16.76804635
#003,m3,UV,16.76813578
#303,m1,UV,16.76813578
#258,m1,UV,16.76858284
#006,m2,UV,16.768851
#022,m6,UV,16.76938719
#282,m1,UV,16.76956587
#003,m2,UV,16.76974453
#970,m1,UV,16.76983386
#970,m1,UV,16.77019109
#006,m6,UV,16.77028039
#009,m1,UV,16.77072678
#970,m1,UV,16.7709053
#282,m1,UV,16.7713515
#131,m2,UV,16.77152994
#003,m5,UV,16.77161915
#006,m1,UV,16.77170836
#289,m3,UV,16.77170836
#003,m5,UV,16.77260012
#974,m2,UV,16.77349133
#282,m1,UV,16.77411485
#003,m2,UV,16.77429295
#009,m4,UV,16.77464909
#970,m5,UV,16.77464909
#009,m4,UV,16.77536109
#974,m1,UV,16.77545006
#006,m3,UV,16.77580591
#022,m2,UV,16.77580591
#009,m1,UV,16.77616167
#970,m3,UV,16.7762506
#009,m3,UV,16.77696181
#131,m1,UV,16.77705069
#974,m3,UV,16.77758384
#006,m1,UV,16.77767267
#263,m2,UV,16.77776151
#970,m3,UV,16.77776151
#974,m1,UV,16.77776151
#258,m2,UV,16.77785034
#009,m4,UV,16.77847198
#317,m1,UV,16.77847198
#303,m2,UV,16.77873831
#003,m3,UV,16.77891584
#291,m2,UV,16.78033529
#006,m2,UV,16.78104449
#263,m1,UV,16.78166476
#131,m4,UV,16.78201908
#263,m3,UV,16.78219621
#022,m3,UV,16.78325851
#970,m1,UV,16.783347
#291,m1,UV,16.78361244
#974,m2,UV,16.78387782
#022,m2,UV,16.78458529
#282,m2,UV,16.7846737
#003,m3,UV,16.7848505
#003,m1,UV,16.7852924
#974,m3,UV,16.78555748
#006,m1,UV,16.78652902
#263,m3,UV,16.78705868
#003,m1,UV,16.78732344
#009,m2,UV,16.78732344
#282,m1,UV,16.78802921
#974,m2,UV,16.78811741
#022,m5,UV,16.7882056
#281,m2,UV,16.78838197
#282,m1,UV,16.78855832
#289,m1,UV,16.78864648
#282,m1,UV,16.78988023
#022,m6,UV,16.79199278
#970,m1,UV,16.79199278
#009,m1,UV,16.79208074
#317,m1,UV,16.79313579
#970,m1,UV,16.79313579
#006,m2,UV,16.79339943
#006,m4,UV,16.79357517
#022,m6,UV,16.79383873
#974,m2,UV,16.79401441
#263,m1,UV,16.79445352
#317,m2,UV,16.7948925
#282,m1,UV,16.79541909
#282,m3,UV,16.79541909
#006,m2,UV,16.79550684
#022,m2,UV,16.79620863
#131,m1,UV,16.79638402
#974,m1,UV,16.79647171
#317,m1,UV,16.79655939
#022,m5,UV,16.79691007
#009,m4,UV,16.79761117
#009,m2,UV,16.79761117
#974,m3,UV,16.79761117
#022,m1,UV,16.7979616
#022,m1,UV,16.79813678
#131,m1,UV,16.79831193
#263,m3,UV,16.79857463
#282,m1,UV,16.79866219
#022,m6,UV,16.79892482
#289,m3,UV,16.79944995
#282,m3,UV,16.79997488
#009,m1,UV,16.80032473
#009,m2,UV,16.80032473
#970,m5,UV,16.80049963
#003,m3,UV,16.80198536
#974,m1,UV,16.80207271
#022,m4,UV,16.80268401
#006,m6,UV,16.80312049
#263,m1,UV,16.80346957
#009,m2,UV,16.80364409
#006,m5,UV,16.80495226
#022,m2,UV,16.80521375
#003,m1,UV,16.80556233
#006,m1,UV,16.80556233
#131,m3,UV,16.80591083
#303,m1,UV,16.80617215
#303,m2,UV,16.80695582
#022,m4,UV,16.80747803
#022,m2,UV,16.80773907
#006,m6,UV,16.80782607
#281,m1,UV,16.80817402
#282,m1,UV,16.80826099
#009,m2,UV,16.80834796
#263,m1,UV,16.80834796
#131,m1,UV,16.80860884
#009,m1,UV,16.80869579
#258,m1,UV,16.8089566
#289,m1,UV,16.80913045
#303,m1,UV,16.80973876
#974,m2,UV,16.80973876
#006,m2,UV,16.81017311
#009,m3,UV,16.81060733
#289,m1,UV,16.81078099
#006,m2,UV,16.81164893
#258,m1,UV,16.81216944
#022,m1,UV,16.81329658
#131,m4,UV,16.81390314
#970,m1,UV,16.81433624
#317,m2,UV,16.81459603
#022,m5,UV,16.81494236
#289,m1,UV,16.81502893
#263,m1,UV,16.81615384
#281,m3,UV,16.81615384
#009,m3,UV,16.81684565
#303,m1,UV,16.81719143
#289,m1,UV,16.81788275
#022,m6,UV,16.81814191
#303,m1,UV,16.81848738
#003,m2,UV,16.81866009
#009,m1,UV,16.8192644
#022,m2,UV,16.8192644
#263,m1,UV,16.8192644
#974,m3,UV,16.81943701
#970,m4,UV,16.8196096
#291,m3,UV,16.82004099
#006,m2,UV,16.82012725
#131,m3,UV,16.82073094
#291,m2,UV,16.82073094
#258,m1,UV,16.82090338
#282,m2,UV,16.82098959
#009,m2,UV,16.821162
#006,m1,UV,16.82124819
#006,m3,UV,16.82142057
#258,m2,UV,16.82228214
#003,m1,UV,16.82245439
#282,m3,UV,16.82254051
#131,m2,UV,16.82305711
#974,m3,UV,16.82305711
#003,m2,UV,16.82383166
#970,m4,UV,16.8243478
#258,m1,UV,16.8246058
#317,m2,UV,16.82494973
#009,m2,UV,16.82520762
#317,m1,UV,16.82555141
#022,m1,UV,16.82641051
#006,m1,UV,16.82744077
#317,m1,UV,16.82744077
#006,m4,UV,16.82769821
#006,m4,UV,16.82855604
#289,m1,UV,16.82855604
#009,m1,UV,16.82872755
#022,m4,UV,16.82889903
#009,m1,UV,16.82992751
#009,m2,UV,16.82992751
#258,m1,UV,16.83001318
#006,m3,UV,16.83121207
#282,m1,UV,16.83172558
#291,m3,UV,16.83198226
#258,m2,UV,16.83206781
#006,m2,UV,16.83292305
#003,m1,UV,16.83394866
#009,m2,UV,16.834632
#282,m1,UV,16.83591238
#022,m5,UV,16.83770301
#006,m4,UV,16.83778823
#003,m2,UV,16.83795864
#263,m1,UV,16.83906582
#282,m1,UV,16.83906582
#282,m1,UV,16.83974673
#970,m1,UV,16.83991691
#970,m6,UV,16.83991691
#131,m1,UV,16.84093757
#282,m1,UV,16.84110761
#022,m1,UV,16.84153262
#974,m2,UV,16.8416176
#281,m1,UV,16.84170258
#317,m3,UV,16.84221237
#022,m1,UV,16.84229732
#022,m3,UV,16.84297671
#282,m1,UV,16.84297671
#003,m5,UV,16.84424972
#009,m1,UV,16.8446738
#003,m2,UV,16.84518254
#263,m2,UV,16.84518254
#006,m6,UV,16.84526731
#263,m2,UV,16.84543684
#291,m1,UV,16.84611476
#022,m2,UV,16.84662299
#281,m1,UV,16.84704638
#009,m4,UV,16.84763891
#009,m1,UV,16.84780816
#303,m1,UV,16.84797739
#022,m3,UV,16.84848497
#970,m2,UV,16.84856955
#289,m1,UV,16.84949958
#258,m1,UV,16.84966861
#009,m1,UV,16.84992213
#263,m1,UV,16.85009111
#263,m1,UV,16.85026007
#263,m1,UV,16.85068239
#263,m2,UV,16.85068239
#009,m1,UV,16.85118902
#006,m2,UV,16.85135785
#258,m1,UV,16.85161107
#974,m2,UV,16.85186424
#009,m3,UV,16.85194862
#303,m2,UV,16.85211737
#258,m1,UV,16.85220173
#289,m1,UV,16.85237045
#970,m6,UV,16.85270782
#970,m2,UV,16.85270782
#009,m1,UV,16.85363519
#009,m2,UV,16.85380374
#022,m6,UV,16.85380374
#289,m1,UV,16.85447774
#022,m4,UV,16.8553198
#970,m1,UV,16.8553198
#009,m3,UV,16.85675017
#303,m1,UV,16.85784302
#003,m3,UV,16.85859913
#009,m2,UV,16.85859913
#974,m1,UV,16.85901902
#009,m2,UV,16.85927089
#289,m1,UV,16.85943879
#022,m2,UV,16.86011016
#003,m1,UV,16.86069735
#131,m1,UV,16.86069735
#006,m5,UV,16.8624575
#258,m2,UV,16.86287627
#009,m4,UV,16.86312747
#282,m2,UV,16.86337863
#303,m1,UV,16.86446648
#022,m4,UV,16.86463377
#974,m3,UV,16.86463377
#131,m1,UV,16.86546992
#003,m4,UV,16.86588781
#022,m6,UV,16.86622204
#009,m4,UV,16.86647266
#289,m1,UV,16.86647266
#291,m3,UV,16.86655619
#003,m6,UV,16.86680675
#258,m1,UV,16.86730774
#281,m1,UV,16.86739123
#291,m1,UV,16.86755818
#974,m2,UV,16.86830921
#006,m2,UV,16.86855947
#009,m3,UV,16.86864288
#303,m1,UV,16.86864288
#022,m3,UV,16.86922661
#970,m4,UV,16.87006011
#303,m1,UV,16.87022675
#291,m3,UV,16.87039337
#003,m2,UV,16.8718921
#970,m1,UV,16.8725577
#006,m1,UV,16.87264088
#009,m4,UV,16.87272406
#009,m2,UV,16.87330614
#970,m4,UV,16.87338928
#022,m6,UV,16.87372177
#291,m2,UV,16.87380488
#317,m1,UV,16.87380488
#006,m2,UV,16.87413728
#009,m4,UV,16.87413728
#009,m3,UV,16.87430345
#022,m1,UV,16.87471879
#003,m2,UV,16.87505098
#970,m2,UV,16.87513402
#282,m1,UV,16.87530007
#006,m1,UV,16.87654489
#009,m1,UV,16.87654489
#009,m2,UV,16.87654489
#003,m1,UV,16.87704251
#003,m4,UV,16.87762285
#009,m1,UV,16.87762285
#317,m1,UV,16.87820297
#003,m1,UV,16.87845151
#970,m3,UV,16.87861719
#970,m1,UV,16.87894848
#131,m1,UV,16.88010741
#970,m1,UV,16.88035562
#974,m1,UV,16.88101734
#009,m2,UV,16.88118272
#263,m2,UV,16.88151342
#009,m4,UV,16.88209197
#970,m1,UV,16.88233985
#003,m4,UV,16.88333094
#970,m2,UV,16.88349605
#131,m4,UV,16.8835786
#022,m2,UV,16.88374369
#263,m3,UV,16.88399128
#289,m1,UV,16.88415632
#022,m4,UV,16.88423884
#003,m1,UV,16.88794704
#022,m4,UV,16.88827619
#022,m3,UV,16.88852301
#303,m2,UV,16.88909876
#022,m3,UV,16.88918099
#006,m1,UV,16.88942765
#003,m1,UV,16.88975647
#263,m2,UV,16.88975647
#263,m3,UV,16.89057819
#009,m2,UV,16.89172782
#974,m1,UV,16.89213817
#022,m6,UV,16.89222023
#303,m3,UV,16.89222023
#006,m1,UV,16.89238433
#281,m2,UV,16.89287652
#970,m1,UV,16.89312256
#003,m5,UV,16.89345053
#263,m1,UV,16.89394236
#003,m6,UV,16.89402432
#006,m6,UV,16.89467979
#009,m4,UV,16.89467979
#003,m4,UV,16.8947617
#009,m1,UV,16.8947617
#282,m1,UV,16.89508931
#131,m1,UV,16.89525308
#009,m1,UV,16.89533497
#009,m4,UV,16.89631717
#970,m4,UV,16.89639899
#289,m3,UV,16.89672622
#291,m2,UV,16.89787096
#022,m3,UV,16.89844299
#282,m1,UV,16.89868807
#003,m1,UV,16.89885144
#006,m1,UV,16.89893312
#022,m5,UV,16.89893312
#131,m1,UV,16.89901479
#003,m6,UV,16.89958636
#263,m3,UV,16.89991288
#003,m2,UV,16.90015771
#289,m1,UV,16.90015771
#263,m3,UV,16.90032091
#263,m1,UV,16.90056568
#022,m1,UV,16.90170738
#009,m2,UV,16.90211491
#009,m3,UV,16.90268525
#022,m4,UV,16.90309251
#258,m2,UV,16.9033368
#131,m3,UV,16.90463902
#009,m1,UV,16.90512705
#006,m4,UV,16.9065089
#970,m4,UV,16.90715873
#006,m4,UV,16.90740234
#258,m2,UV,16.9079706
#282,m1,UV,16.90829522
#303,m1,UV,16.90886313
#970,m3,UV,16.90902535
#022,m4,UV,16.90918755
#022,m6,UV,16.9095119
#131,m4,UV,16.90983617
#282,m1,UV,16.90983617
#022,m5,UV,16.91007933
#006,m4,UV,16.9104845
#303,m1,UV,16.91072755
#009,m2,UV,16.91080856
#970,m1,UV,16.91105155
#006,m1,UV,16.91121352
#289,m1,UV,16.91161838
#263,m3,UV,16.91186124
#003,m5,UV,16.91202312
#022,m5,UV,16.91218498
#317,m1,UV,16.91242774
#258,m2,UV,16.91275136
#303,m1,UV,16.91307491
#022,m1,UV,16.91356009
#974,m2,UV,16.91372179
#289,m1,UV,16.91380262
#131,m2,UV,16.91404512
#003,m1,UV,16.91428756
#003,m3,UV,16.91436837
#291,m3,UV,16.9149339
#006,m2,UV,16.9151762
#258,m2,UV,16.91541846
#009,m1,UV,16.9154992
#009,m4,UV,16.9154992
#317,m3,UV,16.91622569
#282,m1,UV,16.91711313
#289,m2,UV,16.91759696
#970,m1,UV,16.91800003
#009,m4,UV,16.91808063
#003,m5,UV,16.91880582
#006,m1,UV,16.91888638
#009,m1,UV,16.91888638
#009,m3,UV,16.91912802
#022,m5,UV,16.91936961
#022,m6,UV,16.91961117
#022,m1,UV,16.91977218
#006,m3,UV,16.9203356
#003,m3,UV,16.92049653
#003,m3,UV,16.92130093
#282,m1,UV,16.92178336
#006,m6,UV,16.92210488
#006,m6,UV,16.92266739
#263,m2,UV,16.92306904
#009,m4,UV,16.92322967
#006,m2,UV,16.92347058
#282,m1,UV,16.92347058
#003,m6,UV,16.92395228
#282,m1,UV,16.92411281
#291,m3,UV,16.92499541
#009,m2,UV,16.92531623
#317,m1,UV,16.9260378
#003,m3,UV,16.92667889
#006,m3,UV,16.92691922
#022,m6,UV,16.92699932
#291,m3,UV,16.92739977
#009,m4,UV,16.92772005
#003,m2,UV,16.92780011
#022,m3,UV,16.92876047
#974,m1,UV,16.92876047
#317,m2,UV,16.92892046
#022,m1,UV,16.92908044
#291,m3,UV,16.92916043
#258,m2,UV,16.92932038
#006,m1,UV,16.92980013
#003,m2,UV,16.93003995
#003,m3,UV,16.9301998
#006,m1,UV,16.93027972
#009,m4,UV,16.93035964
#003,m2,UV,16.9313183
#006,m5,UV,16.93147801
#970,m3,UV,16.93155786
#289,m1,UV,16.93163771
#970,m3,UV,16.9326753
#022,m1,UV,16.93283486
#263,m1,UV,16.93283486
#289,m1,UV,16.93307418
#282,m1,UV,16.93315394
#289,m1,UV,16.93347294
#022,m2,UV,16.93363242
#974,m1,UV,16.93379188
#022,m3,UV,16.9338716
#263,m2,UV,16.9338716
#258,m1,UV,16.93403103
#970,m1,UV,16.93411074
#006,m5,UV,16.93419044
#970,m1,UV,16.93482792
#289,m1,UV,16.93490759
#974,m1,UV,16.93530585
#009,m1,UV,16.93546512
#291,m2,UV,16.93554475
#022,m6,UV,16.93586323
#974,m3,UV,16.93602244
#263,m3,UV,16.93626122
#131,m3,UV,16.93634081
#006,m6,UV,16.93642039
#003,m2,UV,16.93673867
#009,m3,UV,16.93705688
#303,m3,UV,16.93761359
#263,m1,UV,16.93785211
#303,m2,UV,16.9380111
#006,m3,UV,16.93817007
#003,m6,UV,16.9388058
#974,m2,UV,16.93912355
#291,m1,UV,16.93983825
#974,m1,UV,16.94055259
#281,m2,UV,16.94118727
#009,m2,UV,16.9415045
#022,m4,UV,16.9415838
#022,m2,UV,16.94182167
#006,m3,UV,16.94198022
#317,m1,UV,16.9426935
#974,m2,UV,16.9426935
#317,m1,UV,16.94380236
#282,m3,UV,16.94475212
#006,m6,UV,16.94506857
#022,m6,UV,16.94506857
#022,m6,UV,16.94530586
#282,m3,UV,16.94593845
#022,m1,UV,16.94696581
#258,m1,UV,16.94704481
#009,m3,UV,16.94751871
#009,m1,UV,16.94822926
#258,m1,UV,16.94846603
#006,m2,UV,16.95012235
#258,m1,UV,16.95012235
#282,m1,UV,16.95020118
#282,m1,UV,16.95020118
#003,m4,UV,16.95051643
#317,m2,UV,16.95106797
#289,m3,UV,16.95130428
#291,m1,UV,16.95161929
#303,m1,UV,16.95193424
#303,m2,UV,16.95193424
#009,m1,UV,16.95232783
#291,m1,UV,16.95272131
#131,m3,UV,16.95287867
#009,m1,UV,16.95335065
#317,m1,UV,16.9534293
#006,m6,UV,16.95358659
#131,m3,UV,16.95452993
#009,m4,UV,16.95460852
#022,m1,UV,16.95492282
#022,m4,UV,16.95492282
#291,m2,UV,16.95562973
#317,m3,UV,16.95562973
#282,m2,UV,16.95625781
#291,m3,UV,16.95641478
#970,m4,UV,16.95641478
#022,m2,UV,16.95649327
#317,m1,UV,16.95657174
#022,m2,UV,16.95672869
#258,m1,UV,16.95672869
#006,m6,UV,16.95680715
#003,m6,UV,16.95766998
#291,m3,UV,16.95790521
#263,m1,UV,16.95798361
#281,m1,UV,16.9581404
#003,m2,UV,16.95845393
#974,m2,UV,16.95845393
#022,m3,UV,16.95861067
#263,m2,UV,16.95861067
#131,m3,UV,16.9593941
#289,m2,UV,16.95947242
#003,m1,UV,16.95962905
#282,m1,UV,16.95970736
#263,m2,UV,16.96056846
#281,m1,UV,16.96064671
#303,m3,UV,16.96072497
#006,m2,UV,16.9609597
#009,m2,UV,16.96119439
#317,m3,UV,16.96127261
#006,m3,UV,16.96142904
#022,m1,UV,16.96142904
#970,m1,UV,16.96228912
#974,m1,UV,16.96283617
#282,m2,UV,16.96314868
#258,m1,UV,16.9632268
#970,m1,UV,16.96353922
#003,m1,UV,16.96392965
#258,m1,UV,16.96392965
#263,m1,UV,16.96439804
#006,m6,UV,16.96455413
#258,m2,UV,16.96471021
#303,m2,UV,16.96720514
#009,m3,UV,16.96759458
#006,m3,UV,16.9678282
#289,m3,UV,16.96798392
#970,m1,UV,16.96798392
#974,m3,UV,16.96899571
#003,m2,UV,16.96915131
#009,m2,UV,16.96985129
#009,m2,UV,16.97000679
#289,m1,UV,16.97000679
#970,m2,UV,16.97047321
#003,m5,UV,16.97101716
#282,m1,UV,16.97179389
#974,m1,UV,16.97210447
#022,m2,UV,16.97249259
#022,m5,UV,16.97272541
#317,m3,UV,16.97350122
#006,m1,UV,16.97357878
#282,m1,UV,16.97357878
#282,m1,UV,16.97381143
#003,m5,UV,16.97388897
#009,m2,UV,16.97404404
#282,m2,UV,16.97443165
#303,m2,UV,16.97520654
#022,m1,UV,16.975284
#263,m2,UV,16.97551638
#009,m1,UV,16.97667769
#009,m2,UV,16.97737403
#022,m3,UV,16.97737403
#974,m1,UV,16.97737403
#281,m1,UV,16.97807003
#003,m1,UV,16.97892024
#009,m3,UV,16.97892024
#303,m1,UV,16.97946102
#003,m4,UV,16.97969273
#003,m6,UV,16.97969273
#003,m4,UV,16.98015602
#003,m3,UV,16.98077351
#003,m6,UV,16.98139074
#282,m1,UV,16.98177637
#003,m1,UV,16.98262441
#282,m1,UV,16.9831638
#282,m1,UV,16.98347194
#022,m6,UV,16.98385702
#022,m1,UV,16.98601156
#282,m1,UV,16.98708762
#291,m1,UV,16.9873181
#281,m1,UV,16.98747174
#003,m2,UV,16.98793254
#006,m2,UV,16.98793254
#282,m1,UV,16.98862347
#258,m1,UV,16.98900717
#974,m1,UV,16.98931406
#006,m1,UV,16.98969759
#022,m1,UV,16.99015768
#970,m4,UV,16.99115404
#303,m2,UV,16.99352721
#263,m3,UV,16.9936037
#006,m1,UV,16.99406255
#291,m2,UV,16.99436836
#282,m2,UV,16.99475055
#022,m1,UV,16.9955146
#970,m3,UV,16.99566737
#003,m1,UV,16.99589648
#258,m1,UV,16.99597284
#006,m3,UV,16.9960492
#022,m5,UV,16.9960492
#974,m1,UV,16.99650728
#022,m2,UV,16.9972704
#003,m2,UV,16.99772809
#009,m4,UV,16.99772809
#009,m1,UV,16.99940502
#258,m1,UV,17.00039502
#003,m1,UV,17.00047114
#282,m3,UV,17.0006995
#974,m3,UV,17.00085171
#263,m2,UV,17.00092781
#317,m2,UV,17.00100391
#003,m2,UV,17.00184072
#263,m3,UV,17.00328497
#974,m2,UV,17.00412046
#003,m1,UV,17.00495546
#289,m1,UV,17.00495546
#282,m1,UV,17.00616915
#003,m3,UV,17.00692719
#006,m6,UV,17.00760908
#022,m1,UV,17.00874485
#006,m3,UV,17.00904757
#131,m3,UV,17.00927457
#009,m1,UV,17.00965282
#022,m4,UV,17.0098041
#970,m5,UV,17.01025782
#003,m3,UV,17.01048463
#131,m2,UV,17.01116485
#263,m1,UV,17.01146706
#006,m6,UV,17.01214681
#022,m1,UV,17.01275076
#289,m2,UV,17.01275076
#258,m2,UV,17.01312811
#003,m4,UV,17.01350535
#006,m6,UV,17.01358079
#317,m1,UV,17.01471187
#974,m1,UV,17.01471187
#281,m1,UV,17.01486261
#009,m2,UV,17.0150887
#289,m3,UV,17.01531475
#303,m1,UV,17.01546543
#006,m4,UV,17.01651976
#003,m3,UV,17.01742285
#258,m2,UV,17.01764854
